0.0,0,7,3,0
0.0,1,4,4,0
0.0023801652892561985,0,7,4,1
4.834594611E-11,0,11,1,1
0.0,1,6,4,0
0.0,0,7,3,0
5.289256198347107E-5,0,4,1,1
2.08591506496E-9,0,11,10,0
0.0,1,7,7,0
0.013487603305785124,0,10,4,1
7.794E-17,0,10,3,1
1.040715798101E-8,0,6,5,1
4.83459461E-12,0,1,11,1
3.896848137535817E-4,1,10,5,0
2.3017299414289586E-4,0,10,10,0
0.054441260744985676,0,1,4,1
0.11636363636363636,0,1,12,1
1.6131094870569E-6,0,1,6,0
0.0,1,4,4,0
0.0,1,12,1,0
0.0,1,10,3,0
5.80122E-15,0,3,7,1
0.0,1,6,1,0
0.0,1,5,2,0
0.014545454545454545,0,12,12,1
0.0,1,6,11,0
0.0,1,6,1,0
0.0,1,4,4,0
1.888395601393E-8,0,4,1,1
1.317382063546794E-5,0,6,7,1
4.02857728297247E-6,0,1,9,1
1.27033270413441E-6,0,10,10,1
0.11636363636363636,0,4,1,1
0.0,1,5,6,1
2.8614366652E-10,0,3,3,1
0.0,1,4,6,0
0.09456740442655935,0,1,3,1
2.068003005259204E-5,0,6,12,0
1.103217301E-11,0,6,5,0
0.026234710743801654,0,3,11,1
1.0,0,5,6,1
8.46E-18,0,3,4,1
1.9618332081142E-5,0,2,2,1
1.0106413496346E-7,0,3,10,1
1.041297301E-11,0,1,3,0
4.0E-20,0,2,3,1
1.0,0,5,6,1
2.776859504132232E-4,0,6,5,1
2.37794317E-12,1,7,1,0
0.0,1,4,4,0
1.6291490873674E-7,0,10,10,1
0.0,0,3,3,1
0.0,1,4,1,0
5.6230054244E-10,0,4,4,0
0.0,1,2,5,0
0.0,0,6,3,1
0.0,1,2,11,1
0.0,1,4,3,0
1.04006634E-12,1,3,3,0
2.0775840658E-10,0,10,11,1
0.0,0,2,4,1
0.025787965616045846,0,1,1,1
0.0,0,5,5,1
3.352266858132466E-5,0,1,4,1
1.5166340784795E-7,0,1,12,1
0.08022922636103152,0,4,10,1
0.0,0,6,1,0
0.0,1,1,12,0
0.02909090909090909,0,2,2,1
0.0,1,5,6,1
9.485150857536917E-5,0,9,10,1
0.0,0,6,6,1
4.453E-17,0,6,2,1
2.885048835462059E-5,0,6,2,1
2.0383562014764E-7,0,2,12,0
2.2808087223143E-7,1,10,2,0
4.59E-18,1,6,3,0
0.035398230088495575,0,3,2,1
0.11636363636363636,0,6,3,1
0.0,0,3,12,0
0.0,1,5,6,1
0.06181818181818182,0,10,1,1
0.0,0,6,1,0
0.0,0,3,6,1
2.739E-17,0,3,5,1
0.0,1,3,2,0
4.421887E-14,0,2,10,0
5.66518680418E-8,0,10,1,1
0.0,0,11,10,0
2.973171018060072E-5,0,10,3,0
0.0,1,4,10,0
0.0,0,2,11,1
0.0,1,2,2,0
0.0,1,10,11,0
0.0,1,3,11,0
1.0,0,1,4,1
1.0,0,3,3,1
0.0,1,7,10,0
2.371287714384229E-5,0,5,6,1
0.017699115044247787,0,3,5,1
2.4E-18,0,3,3,1
5.6875371E-13,0,3,2,1
2.1018121E-13,0,4,11,1
0.0,1,10,4,0
0.0,0,4,4,1
0.0,0,5,6,0
0.11636363636363636,0,5,6,1
0.22349570200573066,0,11,3,1
2.2965E-15,0,1,3,0
7.609534867837E-8,0,10,1,0
7.933884297520661E-4,0,4,1,1
0.034383954154727794,0,6,10,1
7.7686063E-13,0,1,2,1
0.01940819970122546,0,3,3,1
1.30928761696605E-6,0,2,2,1
2.980696E-14,0,11,2,0
0.0,1,10,6,0
0.0,1,5,1,0
0.0,1,1,1,0
1.0,0,11,7,1
0.0,1,10,12,0
1.0,0,7,11,1
0.0,0,10,2,1
0.22349570200573066,0,2,1,1
0.0,0,2,2,1
0.11636363636363636,0,10,3,1
0.0,1,3,1,0
0.0,1,2,11,0
2.0E-20,1,7,4,0
0.011461318051575931,0,3,7,1
0.0,1,4,6,0
0.0,1,11,5,0
6.403888309619789E-4,0,6,5,1
5.821621363132642E-5,0,2,3,1
0.0,1,4,6,0
0.0,0,6,11,1
0.0,1,10,11,0
4.105056608730635E-5,0,5,6,1
0.0,0,1,4,0
1.0,0,5,6,1
0.0,0,7,4,1
0.07964601769911504,0,6,3,1
2.7696468820436E-7,0,1,2,0
0.0,0,4,4,1
0.09454545454545454,0,3,5,1
0.025787965616045846,0,3,10,1
0.02005730659025788,0,10,5,0
0.0,1,5,5,0
6.1635E-16,0,3,1,1
5.66518680418E-8,0,10,1,1
4.61607813673929E-6,0,2,1,1
0.2052313883299799,0,10,10,1
2.09E-18,0,3,1,1
0.22349570200573066,0,2,7,1
1.0,0,1,4,1
2.68527197818E-9,0,3,11,1
0.0,1,6,6,0
7.40758602E-12,0,6,7,1
0.0,1,10,6,0
0.0,1,1,10,0
0.0,1,5,10,0
1.976073095320191E-5,0,4,11,1
0.0,1,5,10,0
0.0,0,1,10,0
0.0,1,3,3,0
3.8421396654813E-7,0,6,10,1
1.416296701045E-8,0,1,10,1
2.758043252555E-8,0,7,7,1
0.0,0,7,3,0
0.0,0,6,1,1
0.0,1,1,12,0
0.0,1,3,11,0
0.0,1,11,3,0
0.0,1,10,6,0
0.0,1,4,2,0
0.0,1,2,2,0
0.0,0,1,9,1
1.0,0,6,5,1
3.603860843844016E-4,0,3,6,1
0.0,1,5,3,0
0.0,1,1,11,0
0.0,1,4,4,0
0.0,0,1,3,1
0.0,1,1,11,0
5.340916852E-11,1,1,12,1
0.025787965616045846,0,1,1,1
0.0,0,7,7,0
0.2052313883299799,0,6,6,1
0.0,1,10,7,0
0.0,1,10,10,0
4.954297546124193E-5,0,7,1,1
0.0,1,10,1,0
0.0,1,2,3,0
0.0,1,4,6,0
1.71560422E-12,1,5,5,0
0.0,1,5,6,0
0.0,1,5,4,0
0.0,0,3,12,0
2.776859504132232E-4,1,4,1,1
0.0,0,11,3,1
0.0,0,4,4,1
0.0,1,12,1,0
0.0,0,2,6,1
0.0,1,5,5,0
0.0,0,6,1,1
0.0,1,10,10,0
0.017454545454545455,0,4,6,0
0.09454545454545454,0,3,10,1
0.0,1,5,6,0
1.978E-17,0,7,4,1
0.001331935273613512,0,3,5,1
0.0,1,10,11,0
0.0,1,11,2,0
0.0,1,4,6,0
0.03636363636363636,0,11,4,1
0.06876790830945559,0,7,9,1
2.58484342422E-9,0,6,10,1
0.0,1,11,6,0
0.22545454545454546,0,1,7,1
0.0,1,5,5,0
1.0E-20,0,6,2,1
0.0,1,7,4,0
0.034383954154727794,0,4,3,1
0.0,1,5,5,0
0.0,1,2,1,0
2.21E-18,0,10,1,1
3.43480680696E-9,0,9,6,1
0.0,0,6,1,0
5.2000339E-13,0,5,5,1
0.0,1,10,6,0
0.0,0,4,5,0
0.0,1,11,7,0
0.0,0,3,2,0
0.16045845272206305,0,4,4,0
0.002012072434607646,0,6,11,1
0.0,1,6,11,0
0.0,1,6,10,0
0.0,1,11,6,0
1.7E-19,1,10,5,0
2.464822E-14,0,3,3,1
1.0,0,4,1,1
0.02909090909090909,0,5,6,1
0.0,1,2,7,0
0.0020525283043653173,0,2,11,1
1.0106413496346E-7,0,1,10,1
8.8140575087E-10,0,3,5,1
0.0,1,3,3,0
0.0,1,6,1,0
4.881041252E-9,0,3,2,1
1.88335987979E-9,0,5,4,0
1.0106413496346E-7,0,6,5,1
0.0,1,6,5,0
0.0,1,10,7,0
0.0028653295128939827,0,7,7,1
1.0,0,4,1,1
0.0,1,3,2,0
0.0,1,10,5,0
0.0,1,6,2,0
0.04000000000000001,0,6,2,0
0.0,1,6,6,0
1.0,0,3,2,1
0.0,1,4,2,0
0.0,0,2,10,0
0.0,1,7,7,0
2.9986062E-13,0,3,1,1
9.099804470877E-8,0,2,11,1
0.18108651911468812,0,6,6,1
0.0,1,3,3,0
0.08022922636103152,0,10,3,1
0.0,0,2,2,0
0.0,0,12,1,0
1.0,0,6,5,1
1.0,0,5,6,1
0.0,1,5,1,0
0.04,0,1,11,1
7.854545454545456E-4,0,3,10,0
1.80147E-15,0,1,4,1
9.13327044763551E-6,0,5,1,0
3.352266858132466E-5,0,5,6,1
0.0,1,4,2,0
8.631302E-14,1,6,11,1
0.016045845272206306,0,6,6,0
0.0,1,6,11,1
0.0,0,2,3,0
2.8401511E-13,0,4,3,1
0.0,1,7,7,0
6.06653631392E-9,0,7,12,1
0.0,1,11,2,0
0.0,1,2,4,0
8.00120210368144E-6,0,3,2,0
0.0,0,11,10,0
0.0,1,1,2,0
0.11636363636363636,0,10,1,1
0.0,0,7,1,1
1.0359845595E-10,0,2,1,0
0.06876790830945559,0,5,7,1
1.2837E-16,0,11,11,1
2.4161290523E-10,0,10,4,0
1.7687548E-13,1,2,2,0
0.01090909090909091,0,4,4,1
0.0,1,7,2,0
0.0,1,6,1,0
0.0,0,5,5,0
0.0,1,7,5,0
1.0,0,1,4,1
0.0,1,1,2,0
4.4429752066116E-7,1,2,2,0
3.1976E-16,0,3,7,0
9.12E-18,0,11,1,0
7.62441772887934E-6,1,4,4,1
0.0,1,1,6,0
0.0,1,2,2,0
0.0,0,5,9,1
0.0,1,10,12,0
7.3311708931532E-7,0,5,6,1
0.006036217303822937,0,1,1,1
1.088297725E-11,0,4,5,0
0.004024144869215292,0,4,1,1
4.02857728297247E-6,0,6,9,1
0.22349570200573066,0,3,9,1
0.0,1,10,10,0
1.0,0,10,1,1
1.620475537003E-8,0,2,3,1
0.0,0,6,4,0
0.06181818181818182,0,4,1,1
1.05E-18,0,6,10,1
6.486949518919229E-4,0,1,6,1
9.4098718824771E-7,0,4,7,1
0.0,0,6,3,1
0.0,1,4,3,0
2.833904837475558E-4,0,4,4,1
0.0,0,3,12,0
6.70453371626493E-6,0,6,5,1
0.0,1,3,3,0
8.631302E-14,1,3,12,1
0.0,0,11,11,0
0.0,1,10,3,0
0.10462776659959759,0,4,5,1
0.0,1,5,1,0
7.11886835E-12,0,1,4,1
5.8696E-16,1,5,1,0
0.0,1,6,7,0
4.07333925278328E-6,0,1,11,1
0.02865329512893983,0,2,3,0
2.4E-18,0,12,12,1
0.0,1,1,3,0
0.22349570200573066,0,4,11,1
0.0,1,2,5,0
0.0,1,7,10,1
7.52E-18,0,2,5,0
1.38497E-15,0,2,4,0
0.02865329512893983,0,4,1,1
1.36297825055806E-6,0,6,6,1
1.0566E-16,0,3,4,1
0.011461318051575931,0,1,11,1
1.0,0,6,5,1
0.22349570200573066,0,11,6,1
2.9556407582860566E-4,0,6,4,1
6.01743298707E-9,0,3,10,1
8.631302E-14,1,10,2,1
5.3674007E-13,0,10,9,1
5.29677704E-12,0,7,4,1
0.034383954154727794,0,7,6,1
3.228512E-14,0,11,5,1
0.0,1,10,10,0
3.6E-19,0,4,4,1
0.04886835304252486,0,12,12,1
0.0,1,2,5,0
6.13519993E-12,1,10,10,0
0.0,1,11,1,0
3.0E-20,0,6,3,1
0.0,0,3,2,0
0.0,0,4,10,1
0.0,1,2,2,0
0.24949698189134809,0,2,1,1
0.23008849557522124,0,4,6,1
4.529680447725E-8,0,1,6,1
0.0,1,5,3,0
5.667809674951116E-4,0,4,4,1
2.075468869E-11,1,5,6,1
0.0,1,6,6,0
0.22349570200573066,0,12,1,1
5.2900509776E-10,0,4,2,1
0.10909090909090909,0,9,3,1
0.0,1,12,6,0
0.05157593123209169,0,11,4,1
0.0,0,7,6,1
0.017191977077363897,0,6,9,1
1.7142724444E-10,0,2,2,0
4.99871317E-12,0,10,2,1
1.0,0,4,1,1
1.0,0,10,3,1
0.0,1,4,10,1
1.5384E-16,0,4,10,0
0.0,0,1,2,0
1.0,0,6,5,1
0.11636363636363636,0,6,5,1
1.0,0,10,3,1
1.0,0,5,6,1
0.14084507042253522,0,5,5,1
0.034383954154727794,0,6,1,1
1.0,0,1,10,1
9.4098718824771E-7,0,10,2,1
1.6623248E-13,0,7,7,1
2.79257E-15,0,7,3,1
0.0,1,6,10,0
0.0,1,5,1,0
0.002012072434607646,0,5,6,1
0.0,0,6,3,0
0.002697520661157025,0,1,4,0
0.010155371900826446,0,1,2,1
9.0826106E-12,0,11,1,0
0.0,1,3,10,0
1.692561983471074E-5,0,6,5,1
0.0,1,5,5,0
1.9193005398275104E-4,0,6,1,1
1.0,0,6,5,1
0.0,1,5,2,0
1.692561983471074E-5,0,4,1,1
0.0,1,10,4,1
0.0,0,4,2,0
0.0,1,3,12,1
0.0,1,6,2,0
5.5E-19,0,4,4,1
0.0,1,5,11,0
0.014326647564469915,0,7,10,1
2.11570247933884E-6,0,6,5,1
2.7840013066965E-7,0,7,9,1
6.896495102667467E-4,0,6,9,1
0.08022922636103152,0,2,2,1
0.004129404191750098,0,5,1,1
9.195326803556621E-5,0,3,4,0
0.0,0,1,5,0
8.17678705463E-9,0,3,3,1
0.0,1,12,7,0
5.141E-17,0,6,6,0
0.0,0,3,5,1
1.0,0,6,5,1
4.7437843E-13,0,1,1,1
2.8401511E-13,0,6,1,1
0.034383954154727794,0,9,10,1
0.0,1,3,4,0
9.53E-18,0,4,6,0
7.34412E-15,0,2,1,0
0.06876790830945559,0,7,5,1
1.8E-19,1,7,4,0
1.0,0,5,6,1
0.07964601769911504,0,4,6,1
0.21238938053097345,0,3,3,1
1.0,0,4,6,1
0.0,0,1,3,1
1.0E-20,1,2,4,1
0.0,1,1,5,0
7.12E-18,1,10,10,0
5.3E-19,1,5,1,0
0.0,1,2,2,0
5.1E-19,0,2,1,1
0.0,1,11,6,0
0.0,0,12,4,1
6.400000000000002E-5,1,1,4,0
0.0,1,6,6,0
0.0,1,10,1,0
0.0,1,6,6,0
6.9937E-15,1,3,5,0
1.692561983471074E-5,0,10,1,1
4.02857728297247E-6,0,6,11,1
2.932468357261284E-5,0,10,10,1
0.0,1,7,5,0
0.0,1,4,11,0
1.0953775E-13,0,3,5,1
1.0,0,1,10,1
1.430602728328E-8,0,4,3,1
0.0,0,1,4,0
0.0,0,1,3,1
4.529680447725E-8,0,1,6,1
0.0,1,6,6,0
0.0,1,1,6,0
0.0,0,5,7,0
5.945E-17,1,6,3,0
3.84546013375E-9,0,4,7,0
2.0E-20,0,1,10,0
0.0,1,2,4,0
0.0,1,4,10,0
0.0,1,4,2,0
9.4098718824771E-7,0,10,5,1
0.0,1,3,9,0
0.0,0,3,10,1
0.0,0,3,5,0
3.228512E-14,0,7,5,1
1.1617E-16,1,7,1,0
4.926067930476762E-4,0,1,2,1
2.79257E-15,0,9,1,1
0.006418338108882523,0,7,7,0
0.0,1,1,4,1
3.65439519158527E-6,0,9,5,0
1.0,0,6,5,1
0.0,1,10,4,0
0.0,1,10,10,0
0.0,1,6,5,1
0.0,1,10,4,0
0.0,0,1,1,0
0.0,0,3,11,0
1.5E-19,1,7,7,0
0.0,0,5,10,1
0.0,1,3,11,0
0.0,1,5,2,0
2.885048835462059E-5,0,1,5,1
0.0,1,11,2,0
4.130237122903E-8,0,4,11,1
1.0,0,6,5,1
0.054441260744985676,0,3,10,1
0.0,1,1,1,1
5.69109051452E-9,0,5,4,0
4.0E-20,0,10,2,0
0.0032091690544412614,0,3,3,0
3.13611199318221E-6,0,1,5,1
6.50810813E-12,0,4,11,1
1.27033270413441E-6,0,3,3,1
5.257664805396E-8,0,11,1,1
0.0,1,2,3,1
8.728584113107E-7,0,4,1,1
1.0,0,5,6,1
0.0,0,12,12,1
1.0,0,1,10,1
0.0028653295128939827,0,2,2,1
0.08022922636103152,0,2,9,1
0.0,1,3,2,0
0.11636363636363636,0,6,4,1
2.270652650403E-8,0,1,7,1
0.0,1,10,3,0
6.08884696509034E-6,0,5,1,0
0.0,0,3,11,1
4.80169E-14,0,6,10,1
2.20643460204E-9,0,5,5,0
0.0,1,3,3,0
